#node1	node2
P49862	P49913
P13612	P16144
P20701	Q9Y624
P13500	P50281
Q13444	Q7Z6J0
Q92993	Q96SN8
P45984	P46734
P42336	P63218
Q12857	Q13535
O43187	Q99836
P30291	P63208
406901	P24864
Q8ND90	Q96BZ8
O15265	O75529
P14923	P18146
O95619	Q9UPN9
O96006	Q9Y4P9
P01127	P14616
O14746	P23443
P18146	Q16667
P27816	Q9P0L2
P05386	Q9UNX3
P14373	P26358
Q06187	Q13094
Q9UQB8	Q9Y6W5
P06493	P19525
O43561	Q92569
O96017	P30305
O95831	Q9HAW0
Q8IXI1	Q96N67
O75436	Q96QK1
P37235	Q9NP66
O00623	P40855
P01568	Q9HC73
P24752	P30480
P09471	P21917
P45973	Q5T3J3
P68032	Q08043
P07384	Q00535
P22681	P55085
P20020	P62258
Q01844	Q9H094
P62258	Q14188
P49755	Q9UET6
P07437	Q92974
P62945	P83731
O95622	Q13555
P38405	Q8NHC4
P63279	Q99497
P40937	P40938
P49407	P49682
O75800	Q13404
O60359	P62714
Q15811	Q9Y5X3
P10071	P51817
O14531	Q99961
Q9UBF2	Q9Y5V3
P04637	Q9Y2C9
O76093	P06213
O75376	P14921
P47872	P62158
P63104	Q9GZV5
P37231	Q9UIH9
P22694	Q9NQA5
Q12962	Q92831
P30153	Q16539
O15355	P30533
P11229	P38405
Q13546	Q14257
P10244	Q6MZP7
O00422	P31946
P46108	Q9C0E4
P02788	Q15744
P08069	P48357
O14495	Q13393
O00487	O75832
P22607	Q99961
Q13263	Q9UBN6
Q07954	Q9UP38
P0CG48	Q86VN1
P12268	Q14164
P00519	P31273
Q13546	Q5VWQ8
P49406	Q9HAU4
P28482	P63218
O95644	Q13555
P13569	P16615
P07333	P49765
P20671	Q99879
P07766	P42338
P01730	P01906
P35626	Q9NZP0
O60936	P50552
O94776	Q12873
P30154	Q9UBS0
O95782	Q92963
P20264	P51636
Q13426	Q96SD1
Q01844	Q99728
Q01814	Q15700
Q15910	Q9BPX7
Q6PEY2	Q9Y6G9
O00410	Q13573
Q9UJX2	Q9Y3Q8
A6NMX2	Q96F07
P23246	P63000
P23458	P27986
O15360	O94805
P00813	P29274
O00587	Q9UM47
O43707	P56199
Q7Z3G6	Q9UGN5
Q92985	Q9Y5Q3
P07333	Q9Y371
Q15020	Q96KG7
O75791	P10747
O94855	Q9NQW1
O00410	P60520
Q15063	Q9UL33
Q13315	Q9BZF3
P04183	Q9NV06
P38936	Q13485
P51693	P61224
P21673	Q9P2H0
P35968	Q9UKB1
P04628	P46531
P04275	P17301
P07814	Q99558
P15173	P41134
Q05397	Q7L0Q8
P61421	Q9UI42
O75128	Q9BY11
P08069	P40763
O14641	O60504
P05388	P50914
P04637	Q9BVP2
P08754	P61073
O96009	Q13190
Q13547	Q9UER7
O15372	O75822
P16070	P20908
O95602	Q9GZS1
O00463	P45984
O75909	Q15834
P09619	Q12913
Q16539	Q9Y243
O43318	Q8N5C8
O43315	Q6IBS0
P01100	P01215
P58546	Q14164
P41597	Q9Y4X3
P00750	P10276
P51817	Q9UBI6
P06241	Q9ULD4
Q9P2Y5	Q9Y4P1
P19235	Q8IU54
P38936	Q13105
P05015	P26992
P16220	Q6NUP7
O94906	Q13535
O75970	P34982
P60709	Q00653
P13942	Q9UKX5
Q9BZL6	Q9Y483
P00519	Q8WX92
Q13315	Q7Z6I8
P62993	Q9NS40
Q9NR50	Q9UI10
O94788	Q9Y2X8
406938	Q13568
P62330	Q9NVI1
P04406	P50583
P26641	P31749
P14151	P16581
P31689	Q92956
Q9P0L2	Q9UM73
O15160	Q9H1D9
P54619	Q86TI0
P32121	Q9H2C8
P01100	P14921
Q8NHZ8	Q96LZ3
P46108	Q92918
P60953	Q15811
P46783	P62263
P52333	Q8WYR1
P32302	P50148
Q13432	Q8WUB8
O94761	Q96GE4
P04183	P26373
P22694	Q15361
Q01082	Q8TDR0
Q9NWZ8	Q9UHI6
P18283	Q16236
P15880	P50570
P22301	Q969J5
O60353	Q96HF1
Q8WUA4	Q9Y5Q9
P17066	Q99759
P10912	P41235
P23470	Q02763
Q16478	Q8NBJ4
P36897	Q9NPB6
P22830	Q16665
Q9Y2Q3	Q9Y5M8
P29466	P51878
P52948	Q8N1F7
P22612	Q9NP71
Q9UKW4	Q9Y6Q6
P30480	P43487
P0CG48	P98177
P15391	Q9UKW4
P09619	Q16827
O00463	Q92956
O60783	Q96BK5
P03372	Q08050
Q8NHS9	Q9UL33
51776	Q8N184
O75116	P28482
P12644	Q16671
Q13415	Q9Y5N6
O75940	Q96JB5
P01243	P33316
P06899	P0C0S5
Q02641	Q969Q6
Q01118	Q13557
P21796	Q9BZ23
P63261	Q14315
P39656	Q9UKV8
O43264	O75365
Q15714	Q9HB58
P60709	Q9ULG1
P08047	P15172
O60711	P18146
P52272	Q14164
O43684	O75554
Q53ET0	Q9UGI9
O15350	O95155
O15021	Q15797
P23258	Q9BW27
Q04206	Q15672
P04637	P21953
Q13315	Q92636
O95238	P10275
Q8NFM7	Q9Y4K3
Q15038	Q8N1L9
P05556	P17252
P04217	Q14451
P27635	P62913
O43463	Q96EB6
Q92541	Q9GZS3
O43463	Q00534
P42224	P63279
P01116	P05771
O15344	Q13404
P19438	P43405
O43597	O43610
P63279	P78317
P13501	P25025
P10912	Q16619
P25788	Q9UET6
Q16778	Q9BTM1
A8TX70	P23229
O15151	Q93009
O94927	Q7Z4H7
P84103	Q86U42
P08754	P62873
P15880	P62277
P20020	P51817
Q9HAU5	Q9UL03
Q5TCQ9	Q9ULL4
P22612	Q06432
O43255	P63279
P16871	P58546
P36873	P62158
P26010	Q14031
P57721	P84098
P37231	Q15466
P18146	Q9UHM6
P27986	P42702
O75626	Q9Y6W6
O14745	P26038
P50406	Q5JWF2
P07858	P17980
P23945	Q15329
P21810	Q16586
Q02153	Q14938
P61964	Q7Z434
O43918	O95433
P05106	Q8IZC6
P16403	Q04206
P35222	Q96CA5
O75044	Q7L0Q8
O60684	P04406
P22492	Q96EB6
O75674	Q15075
P17096	Q13416
Q92731	Q9NPJ4
O95477	Q96RT1
P45984	P49585
Q92730	Q9ULL4
P11021	Q76MJ5
Q15369	Q93034
Q8TDY2	Q9BXW4
P69892	P69905
P08670	P54727
P09471	P35498
P11362	P52803
O94993	O95989
P25788	P25789
Q8NC42	Q9UKV8
Q9BQS7	Q9NP59
P06730	Q9UKV8
P20226	P28347
P07237	Q86YB8
P07900	P49642
P06241	Q9BQ89
Q5RKV6	Q7L5N1
O60825	P63104
P17676	P17947
P05106	P07948
O14713	P22392
P63104	Q96L34
Q8IYI8	Q9Y4K4
O43290	O75554
O43318	Q16659
Q13797	Q14315
P04183	Q15784
P49790	Q99567
P06493	P30304
Q99677	Q9UBI6
P01106	Q9H3U1
O75365	P12004
P63261	Q9H4G0
Q13098	Q7L5N1
P54257	Q99595
P04626	P42680
P01589	P41159
P38405	Q6IF36
Q92542	Q9NZ42
Q7Z434	Q9Y4K3
P15735	P51817
P78543	Q9HBU9
P12980	Q9UKT5
Q07157	Q9UI47
P42684	Q9H204
P19793	P20749
Q16637	Q9HB58
P18124	P83731
Q9UIA9	Q9Y6K9
P51946	Q03181
P59768	Q15147
O95644	Q9UQM7
P62993	Q04695
O15067	O75815
P40225	Q99650
Q92870	Q9HCE7
P63279	Q13432
O14513	P52735
O95400	Q9UHX1
O96007	Q9NUQ8
P27986	Q13905
P61218	P62487
O60762	O94777
Q15024	Q8TF46
P29590	Q16539
P27348	Q96CV9
P21580	Q9Y4K3
Q96EN9	Q9NPF4
P54259	Q86UL8
406947	P51608
P02686	P49759
P27986	Q9H204
Q13315	Q99575
Q02750	Q16659
P22087	Q96RG2
P62837	Q9BZR9
O00175	P61073
O14818	P25789
O14965	Q9UBN7
P31946	Q9H1K1
Q9HBH0	Q9P227
P55957	Q05516
O15379	P16104
P21127	P30304
P42345	Q6PHR2
P35443	Q13797
P02766	P16871
P04637	Q92890
P62826	Q9UIA9
O75663	P67775
P19875	P51679
O96020	P11802
P28827	P63244
P30450	P43630
P01112	Q92734
P11308	Q92769
O14980	Q15910
P13232	P38484
P07437	Q9Y6K9
P38405	Q8NH18
O75346	P15121
P14780	P29400
Q8IVT5	Q9H4B4
P02766	Q9HB58
P29350	P48357
O95166	Q8N1C3
P16220	Q6IV72
O60269	P62258
P10415	Q96LC9
P63104	Q15365
P50052	Q96RT1
O95251	P54259
P49642	Q9BSJ2
P62136	Q01668
P16871	P41182
O14908	Q9GZR1
Q13153	Q9H1R3
P12956	P31749
P35626	Q9H346
P18077	P61254
P08670	P24522
P06899	Q6FI13
P37198	Q13123
P51116	Q9UL18
P00441	P10415
P23511	Q13126
P17948	P49765
O60262	P42336
P05556	Q96P44
P27694	Q15560
Q00005	Q00839
A8TX70	P18827
P09496	P13569
P27482	Q32MK0
O75689	P49841
O60880	Q96DU3
Q13573	Q96PK6
O60814	Q9BTM1
P02675	P23142
P20809	P48551
O15479	P47914
P36897	Q9Y4K3
P61981	Q99683
P28324	P62380
P19532	P25786
P22694	Q92806
P13569	Q14677
P17301	Q8IZC6
Q13635	Q99835
P63244	Q92636
Q00013	Q96CV9
P35626	Q8NH01
O75578	P07942
P0C7N5	P32121
Q13162	Q14197
P01225	Q969G2
Q9HC36	Q9UHX1
P04150	P05412
P11802	Q9UIV1
P30954	P38405
P17948	Q9H7B4
Q86Y13	Q9H0E2
P68133	Q16658
P42338	Q9Y4H2
P16220	Q15172
P12109	P16144
Q01668	Q14957
O14678	O43261
O75822	Q99613
P22607	Q9NP95
Q9UM73	Q9UQ80
Q12905	Q9UKV8
P62987	Q29983
P27348	Q9NWZ3
P16220	Q9Y6F9
P62263	P62854
P53350	Q4G163
P11940	P16104
O00222	P16520
Q9NS73	Q9Y2J2
O75365	O94822
P04118	P16233
P15153	Q9P2F6
P17661	Q9HAU0
P61081	Q8WTW4
Q13087	Q9NRR5
P62273	Q93063
P25942	Q9Y4E8
O95989	P62917
P01569	P24394
Q96Q15	Q9Y5P8
P40818	Q96CF2
Q13315	Q70YC4
Q5VTD9	Q9UHF1
O75363	P63167
Q5RKV6	Q9NQT5
O00214	P02647
P52948	Q9H0J4
P08754	Q92569
P63279	Q13426
P41182	Q9BZK7
O75915	P51681
P35227	Q9NPD8
P61160	Q14247
P43307	P60468
P08700	Q13651
P18847	P53567
P62195	Q15008
P13612	Q08043
P41235	P49908
407051	Q01453
P03372	P05412
P68431	Q9H0E3
O15379	Q96QV6
Q13049	Q5VVX9
P08253	P17931
P60903	Q92934
Q13683	Q9HBI0
O75940	Q9NQ55
Q8WY91	Q9Y3A3
P01889	Q9Y265
P28482	Q12772
P01100	P01375
P62993	Q86V48
P62081	P62263
O75530	P13612
P35251	Q13315
P26045	P31946
O94817	Q9UL03
P08173	P63218
P01106	Q5SRE5
P10828	P27361
P29459	Q92985
O75674	P68363
O75122	Q99996
P35637	Q13242
Q99459	Q9UPN3
O14965	P25054
P51148	Q9NPF4
P02545	Q92993
P29992	P41220
P14672	Q9UGI9
P05129	P46527
P26368	Q86U42
P06239	P60709
P32121	P58180
P55055	Q12873
P62308	Q969L4
P35558	Q9Y478
A2IXV5	P12314
O14543	P40238
O95257	P14635
Q12834	Q9UJX5
P51956	P52735
P01589	Q9NYY1
P31947	P56945
O75593	P27986
P42677	P62701
P55072	Q13535
B1A4H9	Q9HBE5
P32969	P62750
O95793	P62136
Q9HC98	Q9UBC5
P11047	Q13797
Q8IZD4	Q9NPI6
P00533	Q6P1N0
O15131	P32119
P01871	Q13219
P17028	Q9NWS9
P61073	Q16663
O43908	P30450
P49842	P78395
O75478	Q8IYI6
406881	P52926
P25445	Q14194
O15514	P62487
P27348	Q13748
O00400	Q9P1U0
Q01844	Q15797
Q9BZH6	Q9H0R8
O75038	P24723
O43295	Q07889
P60673	P68032
P35916	Q05397
P27635	P61254
O43353	Q15750
P20339	P51149
O95208	P04629
P01111	P27361
P13232	P40238
O15162	P28070
P32121	Q8N162
P11940	Q8IYD1
P31260	P40424
P29459	P52630
P07942	P18564
P26583	Q01105
P49321	Q13535
P36941	Q13349
Q676U5	Q9GZQ8
P38159	Q08211
P20618	P28062
P18031	P62745
O95751	Q9UGP5
P46781	P62266
P06730	Q04637
Q16637	Q5T3J3
P63000	Q7L576
O95759	P14923
P14784	Q9NPH9
P41597	P51671
Q99459	Q9BQG0
P16989	Q99558
P43360	Q9Y5Q9
P06454	P11802
O95715	P51685
Q9HCE7	Q9UII6
P61968	Q16531
P29317	Q92913
O00144	Q6FHJ7
Q5VTD9	Q7Z406
P25054	Q02556
P33992	Q08945
P30480	P69905
P62136	Q99759
Q15834	Q9BVV2
P04637	P19338
O95886	P00519
P67870	Q9UNN5
P15531	Q01105
Q9BQ87	Q9BZK7
Q32MK0	Q9NZT1
P11047	Q496J9
P08670	Q5JVS0
P98170	Q00653
P20339	Q96AX2
P11309	P40763
P08246	P08572
P19388	Q8N7H5
P08865	Q07021
O95630	P0CG48
P49763	Q02763
P49757	Q04721
P01138	Q16620
P08069	P35222
P42566	Q15303
P16220	Q13554
Q16236	Q9UJX0
P56746	Q8NI35
Q15796	Q96LT9
P11474	P48788
P32121	Q15612
P60174	Q9Y234
Q13464	Q9BUA6
Q14451	Q9H814
P62913	P62917
P32302	P63096
P07948	Q92608
Q09472	Q16254
Q6KC79	Q99459
O94906	Q13573
P23229	P53420
P02778	P49682
P16104	Q15572
Q01362	Q13952
Q5VWK5	Q9HBE4
P61201	Q9UBW8
P36578	P62258
P01225	P41587
P11171	Q16836
P01583	P05067
P10275	P15884
Q9H944	Q9NX70
O15379	Q92793
Q86YP4	Q92831
407026	P11047
P01112	Q9NRA0
Q86W26	Q9UNN5
P30084	Q14164
P13945	P63096
P35606	Q15714
P21673	Q9UKY1
P04792	P31749
O14713	P05556
P31749	P62140
O43150	P62330
P62330	Q9Y266
P18031	Q05397
P22612	P62834
P48023	Q96JB8
P61218	Q9BTT4
P30480	P62714
Q03111	Q9HC52
P14314	P49703
Q08828	Q9UBI6
Q15717	Q9UGI9
P01111	Q96PV0
P51817	Q13370
Q5TAQ9	Q969Y2
Q13315	Q96QE3
P46940	P62993
O76064	P51965
P08138	P27986
P13861	Q92558
Q06124	Q15303
P05129	P19883
O60508	Q07955
Q7L2E3	Q9Y6K5
Q01844	Q9Y490
P01111	P09619
O15479	P67870
P25963	Q9Y6K9
P62140	Q13522
O43765	P10124
O43182	P61587
P28482	Q92905
P41182	Q9HC56
P08708	P62249
P13232	Q5VWK5
O75618	P50053
Q8WY54	Q9NRI5
Q09028	Q92793
P16234	Q9Y371
P15812	P18146
O43318	Q15628
P24534	Q14240
Q6P2Q9	Q96NB3
Q13242	Q5JVS0
P61160	Q16611
P62318	Q8WXD5
O76075	P42574
P42336	Q06187
O14746	P00519
P08754	Q15147
P60520	Q01813
P61586	Q14344
Q13573	Q96EE3
P45880	Q02156
P40937	Q99459
Q00005	Q8IX01
P15884	P22736
P06748	Q14164
P51149	Q13409
P06729	P20963
P32927	P42336
Q8N6Y0	Q9UJW9
O95630	Q9Y3E7
P35658	Q9NRG9
P06756	Q14315
P12980	Q8WUM4
Q12933	Q13114
P01112	P17252
Q92624	Q9NZZ3
P31942	P50616
P01579	Q14626
P22301	Q9H2X3
P47804	Q96EK5
P04637	P51531
P55211	Q09472
P51817	P52566
P22694	Q70SY1
P08238	P08865
O15467	P61073
P36896	P61812
O14879	Q9UHD2
P49757	Q96J02
O76031	Q9BUV8
P11387	P17844
P26641	P30519
Q99459	Q9Y5Q8
P55081	Q8TAD8
O00222	P04899
O43586	P42766
P61981	Q7Z460
P10275	P13010
P05556	Q9UQP3
P38405	Q8NGP0
A4QPB2	P53350
P14784	P55072
O75340	P13569
P01112	Q9UM73
P21246	P46100
O14904	Q9H237
O14786	Q03014
P10275	P49023
Q16795	Q86Y39
P12236	P19838
P31947	P63104
P17252	P51828
O43809	P19387
P61952	Q92569
O75582	Q16539
O00327	Q92831
O95405	Q9H4A4
P25774	P55957
Q13310	Q9Y6K5
P22626	Q01130
P14784	P42336
Q06432	Q9Y2T4
O15530	Q13153
O14777	P06400
O75376	P42858
O14508	P48551
P07910	Q08211
O95178	P56556
Q7Z434	Q8IUC6
P54284	P62140
Q92922	Q96GM5
P60228	Q92956
P0CG48	P41220
Q04917	Q96B36
P12318	P27986
P26373	Q9Y3U8
Q00325	Q6WCQ1
O15162	Q9NTK1
P08579	Q9UKE5
Q96C03	Q9UI14
Q9NY47	Q9Y2T4
P06241	P78314
O14905	O75581
O15379	P10827
P04629	Q99961
Q12772	Q13952
Q6W2J9	Q9BSM1
Q14194	Q9BTE0
P61981	Q13595
P01589	P15976
P16333	Q9UNH6
Q13522	Q96LZ3
O14745	P16070
P05388	Q9UL18
Q13535	Q99590
P16104	P31946
Q15173	Q96Q15
P43657	P62873
P0C0S8	P62807
P17612	Q13972
P14550	Q96PZ7
P01133	P14616
P63092	P63215
O95622	P16520
Q92769	Q99684
P24557	P37231
P62241	P62993
P12931	P28340
Q13203	Q13464
P08107	P14625
Q15811	Q9NYL2
P49674	P98177
O75554	Q07666
P27635	P35268
P01889	Q9Y3F4
P63104	Q16531
Q96SB3	Q9Y243
P53350	Q9BQ83
Q13485	Q96RT1
O60716	Q99459
Q5VTD9	Q9UBX5
P42858	Q99570
P12956	P15884
P09919	Q08334
Q15631	Q9Y478
P23458	Q9Y4H2
P34932	Q99683
O60241	Q13424
P28482	P35354
O60244	P62993
P60568	Q13651
P05549	P35659
P08238	Q9BXA6
P15880	P62851
P19235	Q9NPH9
P41235	Q86WA6
P02768	P35368
P41182	Q6PCE3
O43353	P34931
O95402	P49336
P04233	P14174
P19793	P41235
P01889	P60033
O95644	P11831
P28482	Q13233
P17535	P27361
P17252	Q01959
O95602	P62875
O60896	Q8WUM4
406903	P28358
P62879	Q08828
P08173	P50151
Q01113	Q9ULV8
P22492	P83916
P45983	P48594
P20226	Q9H063
P52735	Q13009
P00918	P19634
P14625	P38646
P04637	Q6AZY7
Q969T4	Q96PM9
P01243	Q01469
P14866	Q00005
P32121	Q9H339
Q13077	Q9Y6K9
P23527	Q96KK5
P02766	Q08345
P05771	Q9NQA5
P18146	Q14626
Q9Y4K3	Q9Y4L1
P20591	Q14653
P25054	P53350
Q53ET0	Q70SY1
P04183	P54252
O43586	Q9BVP2
P21453	P28221
P08631	Q8WYR1
P32121	Q15620
Q13137	Q9H492
Q14626	Q9NPH9
Q15714	Q93008
O14610	Q9UBS5
P33993	P51948
O43921	P10721
P19838	P29459
P16885	Q16620
P10721	P42229
O60266	Q9P2W3
Q08379	Q99996
P63000	Q8IWW6
P17405	P19438
Q5VTD9	Q9NRD5
P28072	Q00987
O14512	P52630
P16989	P25208
P12318	P46109
Q05655	Q9H5V8
P15374	Q15843
Q04206	Q12905
P15336	P51817
P04075	Q8IZH2
Q99650	Q9GZX6
P17301	P21815
O43524	P29353
P00403	Q13191
Q13573	Q9H267
Q969G3	Q9UKL0
O14905	P51654
P49321	P68431
P42336	P46108
Q15291	Q99877
P50458	P58304
P05556	Q01955
P22612	Q7Z2W7
O95782	P01106
P62266	Q8N806
P26599	Q16629
P20042	Q13432
P05019	Q9Y5S1
P0CG47	Q99942
P26038	P63261
P07814	Q9UKV8
P17844	Q9Y6E0
406982	P10145
O60814	P51610
P32121	Q8NH64
P06241	P12931
P57086	Q9NX65
P18621	P46777
Q13315	Q96Q89
P62979	Q7LG56
Q9UJX4	Q9UJX5
P13637	P22612
P25786	P28066
Q504Q3	Q6IBS0
Q6WCQ1	Q9P0K7
P46778	P62829
O14777	Q9BZD4
O14964	Q00610
P13569	Q92734
Q13177	Q99759
Q13002	Q8NBJ4
Q8N3U4	Q9UJ98
O95685	P36873
P23443	P63151
P01133	Q07889
P04844	Q9HC24
O95696	P33991
P49841	Q15404
Q01892	Q16254
P01889	P04080
Q8IY92	Q9Y2T2
P00519	Q8TAS1
P12931	P20248
P05129	Q9UK08
Q01484	Q9UKE5
P25963	Q16695
P42338	Q9HC35
Q9BTY7	Q9Y3C7
Q8NHQ1	Q9H5J8
O43927	P51686
P48730	Q5SW24
O00327	P35869
P01241	P24752
Q86YW0	Q9UQM7
P0C0S5	Q9NXR8
P10721	Q07889
P18031	Q14247
P34931	Q13546
Q13535	Q9ULJ3
O95644	Q02556
O96019	Q9UBU8
Q99962	Q9NYF0
P30154	P51617
P49715	P61626
P43364	Q7Z614
O43623	Q7RTT5
P31751	P78527
P35626	Q8NH60
Q13315	Q5THK1
Q12933	Q8TEL6
O60674	P10721
P00533	P51692
P01042	P03952
P01137	P37023
Q6NUN9	Q9NR28
P49747	Q05397
Q14512	Q14526
O60658	P25963
P22694	Q8NER1
Q13352	Q9GZR7
Q16401	Q99460
P61513	P62899
P32927	Q8IZJ0
P08238	Q99459
P26599	Q07955
P28482	Q9UKL4
P11802	P35606
P12883	P78549
P60709	Q01449
P08887	P40933
Q06190	Q99741
Q13263	Q9P0U3
P41567	P55884
P49768	Q8WW43
P04818	Q9UKE5
O15519	P10275
P08107	P48436
P04198	P25205
P14317	P43405
P04183	Q14141
Q06190	Q8IY92
P46783	Q9Y4K3
P04406	P41743
P62993	Q9H400
P60604	Q96PX1
P05106	P13688
P83916	Q7Z589
P45984	Q12778
P19838	P30154
Q13237	Q9NQ66
Q92997	Q9H7E9
P05067	P16220
Q71U36	Q9BVA1
P30679	P32239
P56545	Q9H171
P78527	Q16254
A6NKT7	P63165
O15126	O95411
P11362	P61328
O75821	Q9NZW5
O95819	P11142
P16471	Q9UHD0
P01112	Q3MIN7
P21860	Q9H201
P38405	Q8NGZ4
P05129	P07948
P38405	Q6IFN5
P01106	Q9BZL6
Q8TEW0	Q9Y624
P25116	P50151
P18206	Q06323
P22087	Q9Y6D6
P51817	Q8NER1
P62979	Q15303
P08034	Q16625
P49642	Q14181
P25098	Q9Y2X7
O00151	O60739
Q00597	Q9HB96
O95425	Q9Y383
Q13444	Q8WV41
P68400	Q92997
P05412	P17947
P10644	Q8TBE0
Q13315	Q9P2D1
Q9UGN5	Q9Y6M0
O00221	Q9Y6K9
O60262	P08172
P18146	Q8WXI7
P98095	Q01955
P05109	Q99873
O94864	P68431
P13500	P51684
A7KAX9	P62993
Q13137	Q8N715
P04085	P08138
Q16531	Q9H0E3
P36873	Q96BA8
P51532	Q13535
P21554	Q9UK08
407026	P09486
O95400	Q01081
O00264	P22392
P22694	P42262
P42345	P55884
Q96BK5	Q9Y3D3
P31995	Q96RQ1
P12830	P37275
O43497	Q14654
P41743	Q5SW24
P60484	Q8WYR1
Q15788	Q92753
P42574	Q13077
P52757	P61587
O43464	P99999
Q9NZ42	Q9Y219
P30260	P63098
O75376	Q15303
Q8NES3	Q9UM47
P17948	Q9H201
P43405	Q8TF42
O60318	P63000
P22392	P61626
O43524	Q9UGI9
P08754	P28222
P62837	Q9H6Y7
Q52LW3	Q9H4E5
O75367	Q5QNW6
O75626	P42336
P46019	Q9UQK1
P30480	P51149
P00734	P07359
P29474	Q01814
P08138	P46109
Q13156	Q13472
P33076	Q92793
P19388	Q9NWA0
P15153	P61586
P10321	P43626
P84022	Q9UM13
P05114	P10412
P04150	P31947
P08581	Q96S59
O75083	P62993
P10275	P62826
O75626	Q9UKM9
O95819	P62424
P01106	P55273
Q15287	Q9BTD8
P08754	P33765
P01106	P13674
Q92698	Q96PY6
P49116	Q9NYJ8
O00743	O75170
P46776	P62987
O00555	Q9HAV0
O95467	Q9UP65
O95178	O96000
Q9H1D9	Q9UKR5
Q02750	Q9H4A3
P49720	Q14164
P62987	Q8IVH8
Q15811	Q99471
P60763	Q8TEW0
P28074	Q9Y244
P28482	Q12778
O14908	Q03167
O43567	Q9Y2X8
P30480	Q9BZK3
P46109	Q9UKX5
Q13098	Q13568
P23634	Q9NS23
7503	Q09028
Q68E01	Q96AH0
Q02763	Q92913
P05000	Q99062
P42226	Q99732
P01242	P10912
Q08999	Q6NUQ1
P18206	Q13277
P46779	Q92901
O75800	Q96P09
O75143	Q6PHR2
P20226	P21675
P61981	P62258
P43628	Q06124
P31689	Q6WCQ1
O95168	P17568
O00459	Q8TCU6
P52209	P62330
O76094	Q96BK5
P62851	P62993
Q9H0H5	Q9H8V3
P51685	Q9H2A7
O95677	Q15475
P63104	Q05086
Q93062	Q9UHG3
P06493	Q8NE35
Q13905	Q14511
Q9BQ66	Q9NRQ2
O15360	P27986
P10767	Q07889
P01111	P10398
P34931	Q9UBR2
P46776	Q02878
P63218	Q14831
P29372	P35998
Q9UJ41	Q9UL25
P21673	P22459
O76071	Q15773
P46734	P49407
P08183	P23511
P01106	Q8IZ02
O00329	P62070
O95715	P51679
Q9UKT4	Q9Y297
P02649	P26441
Q96QD5	Q99459
Q8IZI9	Q99062
Q53EZ4	Q99816
O43318	P98082
Q712K3	Q86Y13
P60002	Q49AR2
O00716	Q6STE5
P51671	P51684
P62495	Q14164
P01889	P47914
P26641	P48039
Q00597	Q14469
P04150	P16220
Q13530	Q9HAV4
O43889	Q13237
P31749	Q99941
P22736	Q16548
P18146	Q8TAP8
O15264	Q04771
P14598	Q8IZP0
P25490	Q00987
P62942	Q08209
P51617	Q9NYJ8
P16220	Q12979
O95382	P46734
O43175	P20333
Q15075	Q9UL26
P04899	Q9UBI6
P26368	Q99717
P13631	P19793
O95613	Q96K30
P60763	Q07960
Q13444	Q8TEJ3
P02774	Q9NX55
Q86VP1	Q9Y4K3
P06899	Q8IUE6
Q8TAQ2	Q92561
P23760	Q9H2G2
P31749	Q96S96
O15273	Q969Q1
P32927	Q9NSE2
O14950	P60660
P38405	Q8NGW6
Q9NZN5	Q9ULL4
P10275	P18146
O95067	Q7Z5Q1
406906	O75390
P20248	Q08999
P37837	P56537
P03372	Q14151
O43463	P06400
P62987	Q8WZA2
P60880	P61764
O15264	P31749
P10145	P18146
P43246	Q13535
B5ME19	P05198
P00488	P16871
P14635	P51948
P19174	Q92918
P25788	P49642
Q99471	Q99759
O15264	P31751
P62158	Q15746
O14733	O43318
O15379	Q96A08
O75496	Q96GD3
P08047	P38398
Q8WWH5	Q99459
O14513	P25054
P11215	P12931
O15239	Q9Y6M9
P30876	Q9NX70
Q13315	Q8WVD3
O14964	P27986
O43678	O95299
P07585	Q05707
P43116	P84996
P58340	P63104
P01241	Q9UNM6
P05112	P35228
Q16650	Q9H2G4
P09471	P42336
P05112	Q04206
O15144	P61160
P25929	Q9UK45
P30530	Q12866
P04626	P23471
P21802	P42336
O14933	Q6ZMZ0
Q13976	Q9UKL4
P63092	Q96RI0
Q8N6P7	Q9HBE4
P56545	Q3ZCQ8
P62942	Q02790
P49459	Q6P1J9
Q00610	Q9GZQ8
P12931	P20701
P84243	Q09472
O14522	P62993
P49841	P51817
P32418	Q13733
Q8NI60	Q9UI14
P32121	Q96R67
P60520	Q8TD19
P19174	P48736
P45984	Q07812
Q16619	Q9HC73
P36507	Q92905
P04278	Q9NRW3
P03372	P49815
O75190	Q9Y5J5
P49238	P52333
P51686	Q8WTQ7
P53778	Q16829
Q99759	Q9GZR1
P17612	Q08493
O75159	P48357
Q16777	Q96DB2
P27694	P49450
P22392	P33176
P06493	Q5MJ70
P00751	P02768
P42772	Q00987
P20618	P25786
P29274	P38405
P28482	Q8WU20
P38405	Q8NG94
O00459	P14672
Q13751	Q16610
407021	P02461
P14866	P55795
Q13402	Q495M9
P13501	P49238
O94805	Q68CP9
P07948	P09086
P01374	Q06643
Q6P2C8	Q9NX70
O15525	P35638
P15153	P52565
Q5T0N5	Q9Y4D1
P33991	Q9UBU7
P08754	P49682
P45452	Q15596
P15121	P19532
P01732	P10321
P27348	P78314
P99999	Q15717
O43567	P51965
P00519	P32239
P20333	Q71UM5
P56706	Q14332
P05000	Q99650
O14512	P19235
Q13315	Q9H0E9
O15131	P04406
P61313	P62945
O15379	P34932
